,Seed,learningRate,backtest#,before,after,roadTest,,,,,,
3,20191018 01441571323471,DDPG_20191018 01441571323471_Train3,42,0.01,3,1998-01-02,2014-09-17,-28.9764652252197,0,2018-11-16,0,
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest,
0,20191018 01491571323752,PPO2_20191018 01491571323752_Train3,42,0.01,0,1998-01-02,2002-03-11,-119.110626220703,-1806.39770507813,2006-05-11,11052.5751953125,
1,20191018 01491571323752,PPO2_20191018 01491571323752_Train3,42,0.01,1,1998-01-02,2006-05-11,-8.1613130569458,-4201.42041015625,2010-07-15,-206.43180847168,
2,20191018 01491571323752,PPO2_20191018 01491571323752_Train3,42,0.01,2,1998-01-02,2010-07-15,1068.8740234375,39068.796875,2014-09-17,-2975.06494140625,
3,20191018 01491571323752,PPO2_20191018 01491571323752_Train3,42,0.01,3,1998-01-02,2014-09-17,0.325367450714111,13105.6259765625,2018-11-16,4297.21875,"learning_rate=lr, lam=0.8),"
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02181571325504,PPO2_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-580.7205810546875,-110.267578125,2007-04-23,1163.9534912109375
1,20191018 02181571325504,PPO2_portfolio2,42,0.01,1,2000-01-03,2007-04-23,917.5271606445312,1411.5457763671875,2010-12-09,-261.5931091308594
2,20191018 02181571325504,PPO2_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1090.3046875,1042.798828125,2014-08-04,933.0416870117188
3,20191018 02181571325504,PPO2_portfolio2,42,0.01,3,2000-01-03,2014-08-04,4296.79833984375,1711.208251953125,2018-03-27,4318.74951171875
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02191571325554,ACKTR_portfolio2,42,0.01,0,2000-01-03,2003-08-28,-547.0897827148438,-663.9166259765625,2007-04-23,1022.4454345703125
1,20191018 02191571325554,ACKTR_portfolio2,42,0.01,1,2000-01-03,2007-04-23,807.4818725585938,1137.2017822265625,2010-12-09,364.3821716308594
2,20191018 02191571325554,ACKTR_portfolio2,42,0.01,2,2000-01-03,2010-12-09,1204.3861083984375,1135.185791015625,2014-08-04,844.401123046875
3,20191018 02191571325554,ACKTR_portfolio2,42,0.01,3,2000-01-03,2014-08-04,4576.14794921875,1268.96533203125,2018-03-27,2667.59423828125
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
