None,ticker,date,adj_open,adj_close,adj_high,adj_low,adj_volume
13425,CA,2001-04-27,27.992901533268,27.108510413399,28.046734036217,26.839347898656,2034200.0
8839,GE,2001-04-27,29.02973552713,29.412480518867,29.412480518867,28.435008693815,15681300.0
4253,IBM,2001-04-27,86.232578458262,85.78960288399,86.306407720641,84.571420054743,7390600.0
18010,BA,2001-04-30,42.856012436923,42.44393539426,44.064771762067,42.44393539426,3112800.0
13424,CA,2001-04-30,24.224626326867,24.755260998789,24.993662083275,23.071072692254,13451500.0
8838,GE,2001-04-30,29.43603405682,28.576329921534,29.447810825796,28.270133928144,18249000.0
4252,IBM,2001-04-30,85.937261408748,85.007012702777,87.155444237995,84.696929800786,7357200.0
18009,BA,2001-05-01,43.062050958254,43.563411360161,44.28454618482,43.062050958254,4773800.0
13423,CA,2001-05-01,24.570692417251,23.855489163791,24.570692417251,23.455590570458,5337200.0
8837,GE,2001-05-01,28.293687466097,28.800088532087,28.823642070041,28.14647785389,13067400.0
4251,IBM,2001-05-01,85.531200465665,87.495058844937,87.598419812267,84.829822473068,7790800.0
18008,BA,2001-05-02,43.735110127937,43.95488455069,44.160923072022,43.439788247362,3346200.0
13422,CA,2001-05-02,23.840108448663,23.155666625459,24.53224062943,22.978788401485,6366000.0
8836,GE,2001-05-02,28.870749145947,28.911967837364,29.112172909965,28.334906157515,18119600.0
4250,IBM,2001-05-02,87.340017393942,85.198968784961,87.819907599403,83.973403029476,9706200.0
18007,BA,2001-05-03,43.783185782914,43.95488455069,44.092243564911,43.068918908965,2171400.0
13421,CA,2001-05-03,23.186428055715,22.886504110716,23.632468794432,22.532747662768,4417700.0
8835,GE,2001-05-03,28.911967837364,28.558664768069,28.917856221853,28.270133928144,18467500.0
4249,IBM,2001-05-03,84.608334685932,83.943871324524,84.977480997825,82.947176282412,6578000.0
18006,BA,2001-05-04,43.371108740251,44.298282086242,44.641679621795,43.268089479586,2391200.0
13420,CA,2001-05-04,22.68655481405,23.60939772174,23.717062727637,22.286656220717,4035800.0
8834,GE,2001-05-04,28.028710164125,29.40070374989,29.430145672331,27.975714703731,18312700.0
4248,IBM,2001-05-04,82.688773864087,85.538583391903,85.538583391903,82.098139765058,8681400.0
18005,BA,2001-05-07,44.435641100463,44.428773149752,44.827114290993,44.126583318466,2149200.0
13419,CA,2001-05-07,22.417392299307,21.686808330719,22.417392299307,21.302290452515,8222300.0
8833,GE,2001-05-07,29.40070374989,29.418368903355,29.441922441308,29.135726447918,14729900.0
4247,IBM,2001-05-07,85.78960288399,85.568115096854,86.564810138966,84.903651735447,6088600.0
18004,BA,2001-05-08,44.298282086242,44.387565445486,44.779038636016,44.160923072022,2663200.0
13418,CA,2001-05-08,21.879067269821,21.994422633282,22.109777996744,21.186935089053,5222200.0
8832,GE,2001-05-08,29.418368903355,29.135726447918,29.441922441308,28.682320842322,15135700.0
4246,IBM,2001-05-08,86.667775928426,87.000402787,87.037361326842,85.374227033972,7605800.0
18003,BA,2001-05-09,44.104273044733,44.758434783882,45.10961634911,44.069843479515,2575400.0
13417,CA,2001-05-09,21.917519057641,22.394321226615,22.594270523281,21.409955458412,2890900.0
8831,GE,2001-05-09,28.853083992482,29.106284525477,29.677457820838,28.711762764764,23099200.0
4245,IBM,2001-05-09,85.891646591754,86.468199813282,87.355204769479,85.226392874606,7680200.0
18002,BA,2001-05-10,45.137160001285,45.412596523032,45.44702608825,44.868609392581,2441900.0
13416,CA,2001-05-10,22.648103026229,21.817544409308,22.68655481405,21.494549391617,2685900.0
8830,GE,2001-05-10,29.530248208632,29.341819905008,29.559690131073,29.094507756501,13567900.0
4244,IBM,2001-05-10,87.591739424465,85.152475794923,87.887407743197,85.152475794923,7993900.0
18001,BA,2001-05-11,45.426368349119,45.453912001294,45.743120349128,44.965012175193,1659000.0
13415,CA,2001-05-11,21.648356542898,21.163864016361,21.725260118539,21.025437580208,2124000.0
8829,GE,2001-05-11,29.347708289496,28.85897237697,29.441922441308,28.564553152557,11873400.0
4243,IBM,2001-05-11,84.080678139518,82.646686793666,84.37634645825,82.01839161636,8390200.0
18000,BA,2001-05-14,45.44702608825,45.956583653482,45.963469566525,45.357509218682,1399700.0
13414,CA,2001-05-14,21.148483301233,21.80216369418,21.80216369418,20.956224362131,2167700.0
8828,GE,2001-05-14,28.85897237697,29.282936060125,29.43603405682,28.729427918228,10972200.0
4242,IBM,2001-05-14,82.195792607599,83.201064891289,83.659350785324,82.047958448233,5254800.0
17999,BA,2001-05-15,45.460797914337,45.853294957827,45.929040001307,45.061414957804,2684000.0
13413,CA,2001-05-15,21.686808330719,21.725260118539,22.217443002641,21.471478318924,2155300.0
8827,GE,2001-05-15,29.282936060125,29.530248208632,29.653904282885,29.02973552713,17834400.0
4241,IBM,2001-05-15,83.89588544031,83.955019104057,84.37634645825,83.156714643479,5873400.0
17998,BA,2001-05-16,45.86018087087,45.963469566525,45.963469566525,45.206019131721,3985800.0
13412,CA,2001-05-16,21.379194028155,23.224879843536,23.455590570458,21.248457949566,3506000.0
8826,GE,2001-05-16,29.43603405682,30.743255413214,30.766808951167,29.235828984219,24480600.0
4240,IBM,2001-05-16,83.156714643479,85.595978273021,85.595978273021,82.93496340443,7796700.0
17997,BA,2001-05-17,45.963469566525,47.368195827435,48.098102610064,45.832637218696,6050600.0
13411,CA,2001-05-17,23.109524480075,23.017240189306,23.57094593392,22.955717328793,2535700.0
8825,GE,2001-05-17,30.61959933896,30.684371568331,30.990567561721,30.442947804312,19454400.0
4239,IBM,2001-05-17,85.595978273021,85.056383591335,86.549508600933,85.041600175398,6887700.0
17996,BA,2001-05-18,47.368195827435,47.065215653513,47.443940870915,46.803550957854,3360700.0
13410,CA,2001-05-18,23.032620904434,23.071072692254,23.10183412251,22.594270523281,2219800.0
8824,GE,2001-05-18,30.684371568331,31.202549403298,31.202549403298,30.584269032031,17302000.0
4238,IBM,2001-05-18,85.056383591335,86.808218379824,86.985619371064,84.930724555874,6714900.0
17995,BA,2001-05-21,46.755349566548,47.299336696998,47.34065217526,46.734691827417,1554800.0
13409,CA,2001-05-21,23.078763049818,23.855489163791,23.886250594047,22.878813753152,1617700.0
8823,GE,2001-05-21,31.202549403298,31.443973167317,31.532298934641,31.031786253139,18244600.0
4237,IBM,2001-05-21,87.185195486208,87.990891654754,88.626578540028,86.889527167476,8409400.0
17994,BA,2001-05-22,46.893067827421,46.824208696985,47.478370436134,46.479913044801,2812700.0
13408,CA,2001-05-22,24.49378884161,25.03980422866,25.147469234557,23.878560236483,3712600.0
8822,GE,2001-05-22,31.29676355511,31.020009484162,31.379200937946,30.442947804312,17378900.0
4236,IBM,2001-05-22,88.478744380662,87.229545734018,88.478744380662,86.667775928426,6005300.0
17993,BA,2001-05-23,46.411053914364,45.44702608825,46.583201740456,45.44702608825,3687500.0
13407,CA,2001-05-23,24.847545289558,23.617088079304,25.193611379941,23.563255576356,3216300.0
8821,GE,2001-05-23,30.884576640932,30.236854347223,31.108335251486,30.142640195411,15999000.0
4235,IBM,2001-05-23,87.074319866683,86.778651547951,87.924366283039,86.556900308902,6402600.0
17992,BA,2001-05-24,45.584744349123,44.896153044756,46.452369392626,44.104273044733,4253400.0
13406,CA,2001-05-24,23.801656660842,24.53224062943,24.762951356353,23.693991654945,3024100.0
8820,GE,2001-05-24,30.177970502341,30.266296269665,30.578380647542,29.883551277928,13074600.0
4234,IBM,2001-05-24,86.852568627634,88.404827300979,88.404827300979,86.852568627634,7726400.0
17991,BA,2001-05-25,44.689575653446,43.608487305589,44.689575653446,43.312393044711,3187800.0
13405,CA,2001-05-25,24.647595992891,23.763204873022,24.801403144173,23.763204873022,1539100.0
8819,GE,2001-05-25,30.148528579899,29.412480518867,30.148528579899,29.176945139336,15636600.0
4233,IBM,2001-05-25,88.345693637232,87.074319866683,88.626578540028,87.04475303481,5629100.0
17990,BA,2001-05-29,43.725547827331,43.746205566462,44.000984349078,43.518970436021,2271400.0
13404,CA,2001-05-29,23.840108448663,22.909575183408,23.863179521355,22.609651238409,2528500.0
8818,GE,2001-05-29,29.67156943635,29.247605753195,29.765783588162,29.235828984219,13017600.0
4232,IBM,2001-05-29,86.741693008109,85.204217750701,86.919093999349,85.063775299303,5818000.0
17989,BA,2001-05-30,43.773749218637,43.415681740366,44.035413914297,43.243533914274,3197700.0
13403,CA,2001-05-30,21.955970845462,21.725260118539,22.340488723666,21.63297582777,3204900.0
8817,GE,2001-05-30,29.247605753195,28.864860761458,29.471364363749,28.853083992482,15599400.0
4231,IBM,2001-05-30,84.265470838726,83.267590263004,84.339387918409,82.787129245064,9598700.0
17988,BA,2001-05-31,43.587829566458,43.305507131667,43.656688696895,42.919896001221,2653000.0
13402,CA,2001-05-31,21.533001179437,21.809854051744,22.263585148025,21.448407246232,2970400.0
8816,GE,2001-05-31,28.941409759806,28.853083992482,29.235828984219,28.705874380275,13387600.0
4230,IBM,2001-05-31,83.267590263004,82.639295085698,84.161986927169,82.521027758205,6724100.0
17987,BA,2001-06-01,43.381252175148,44.758434783882,45.150931827372,43.312393044711,3301500.0
13401,CA,2001-06-01,21.994422633282,23.178737698151,23.509423073407,21.994422633282,2901400.0
8815,GE,2001-06-01,28.847195607994,28.853083992482,29.094507756501,28.264245543656,13459400.0
4229,IBM,2001-06-01,83.156714643479,83.444991254243,83.969802519993,82.713212165381,5138900.0
17986,BA,2001-06-04,44.689575653446,45.467683827381,45.929040001307,44.689575653446,2465900.0
13400,CA,2001-06-04,23.455590570458,23.44020985533,23.870869878919,23.309473776741,1951800.0
8814,GE,2001-06-04,28.911967837364,29.118061294454,29.218163830754,28.800088532087,13800700.0
4228,IBM,2001-06-04,83.711092741103,83.999369351867,84.819848936349,83.41542442237,3812200.0
17985,BA,2001-06-05,46.156275131748,46.087416001312,46.514342610019,45.929040001307,3385500.0
13399,CA,2001-06-05,23.64784950956,25.047494586224,25.278205313146,23.60939772174,3346700.0
8813,GE,2001-06-05,28.970851682247,28.959074913271,29.059177449571,28.629325381928,15232800.0
4227,IBM,2001-06-05,83.999369351867,86.460808105314,86.926485707317,83.94023568812,6154400.0
17984,BA,2001-06-06,45.550314783905,45.515885218687,45.626059827385,45.254220523027,3493500.0
13398,CA,2001-06-06,25.047494586224,25.185921022377,25.45508353712,24.824474216865,2116100.0
8812,GE,2001-06-06,28.853083992482,28.705874380275,29.023847142641,28.505669307674,14017700.0
4226,IBM,2001-06-06,86.926485707317,86.852568627634,87.96132482288,86.113397830803,9624200.0
17983,BA,2001-06-07,45.412596523032,45.206019131721,45.488341566512,44.841065740407,2176200.0
13397,CA,2001-06-07,25.262824598018,26.208738578401,26.224119293529,25.216682452634,1866900.0
8811,GE,2001-06-07,28.705874380275,28.800088532087,28.841307223505,28.364348079956,11148600.0
4225,IBM,2001-06-07,86.482983229219,86.667775928426,87.406946725257,86.482983229219,6423700.0
17982,BA,2001-06-08,44.414139131699,44.476112349092,45.192247305634,44.138702609952,2250000.0
13396,CA,2001-06-08,25.762697839684,25.778078554812,25.978027851478,25.647342476222,1344100.0
8810,GE,2001-06-08,28.75886984067,28.346682926491,28.75886984067,28.140589469402,16805800.0
4224,IBM,2001-06-08,86.852568627634,85.817729512071,86.852568627634,85.448144113655,3099100.0
17981,BA,2001-06-11,44.476112349092,44.414139131699,44.586286957791,43.842608349074,1662300.0
13395,CA,2001-06-11,25.58581961571,24.801403144173,25.778078554812,24.793712786609,2111200.0
8809,GE,2001-06-11,28.175919776332,27.91094247436,28.823642070041,27.804951553571,17879500.0
4223,IBM,2001-06-11,85.965563671437,86.749084716078,87.325637937606,85.817729512071,6542700.0
17980,BA,2001-06-12,44.276420870825,45.247334609983,45.543428870861,44.207561740389,3116800.0
13394,CA,2001-06-12,24.263078114687,25.062875301352,25.070565658916,23.655539867125,4275400.0
8808,GE,2001-06-12,27.91094247436,28.717651149252,29.012070373665,27.239666642698,37572800.0
4222,IBM,2001-06-12,86.298190530011,86.667775928426,87.074319866683,85.411185573814,7301500.0
17979,BA,2001-06-13,45.171589566503,45.095844523022,45.78443582739,45.033871305629,2164000.0
13393,CA,2001-06-13,25.062875301352,25.224372810198,25.647342476222,24.839854931994,2065100.0
8807,GE,2001-06-13,28.323129388538,28.175919776332,29.023847142641,28.087594009008,33105200.0
4221,IBM,2001-06-13,86.667775928426,86.142964662676,87.56956430056,86.135572954708,5703200.0
17978,BA,2001-06-14,45.095844523022,43.766863305593,45.095844523022,43.601601392545,3756600.0
13392,CA,2001-06-14,25.224372810198,24.124651678534,25.270514955582,24.124651678534,2763400.0
8806,GE,2001-06-14,28.717651149252,28.770646609646,29.565578515561,28.175919776332,60128100.0
4220,IBM,2001-06-14,85.448144113655,85.55901973318,85.802946096134,84.258079130757,7502500.0
17977,BA,2001-06-15,43.932125218642,44.241991305607,44.421025044742,43.877037914292,5906700.0
13391,CA,2001-06-15,23.993915599944,24.993662083275,25.4166317493,23.840108448663,2951600.0
8805,GE,2001-06-15,28.440897078304,28.741204687205,29.059177449571,28.264245543656,43756900.0
4219,IBM,2001-06-15,85.07855871524,83.969802519993,85.337268494131,83.807184944691,12470100.0
17976,BA,2001-06-18,44.655146088227,44.675803827358,44.751548870839,44.352165914306,2425600.0
13390,CA,2001-06-18,25.03980422866,24.801403144173,25.362799246351,24.693738138276,2213000.0
8804,GE,2001-06-18,28.853083992482,28.853083992482,29.277047675637,28.582218306022,20103000.0
4218,IBM,2001-06-18,84.250687422789,84.46504695387,85.329876786162,83.755442988912,5182800.0
17975,BA,2001-06-19,44.551857392572,42.554942609907,44.675803827358,42.375908870771,4464100.0
13389,CA,2001-06-19,25.45508353712,24.947519937891,25.916504990965,24.762951356353,2367600.0
8803,GE,2001-06-19,29.324154751543,28.776534994134,29.430145672331,28.705874380275,22588200.0
4217,IBM,2001-06-19,85.935996839564,84.886374308064,86.667775928426,84.679406484951,6152800.0
17974,BA,2001-06-20,42.554942609907,42.079814609893,43.277963479493,41.577142957705,5950700.0
13388,CA,2001-06-20,24.86925121002,26.024169996863,26.216656461336,24.86925121002,2886100.0
8802,GE,2001-06-20,28.676432457834,29.895328046904,29.94243512281,28.599883459487,30002600.0
4216,IBM,2001-06-20,83.89588544031,83.59282541361,84.997249927588,82.609728253824,8828300.0
17973,BA,2001-06-21,41.315478262045,39.766147827219,41.315478262045,39.043126957633,9721900.0
13387,CA,2001-06-21,26.563132097389,25.939475952494,27.179088783706,25.577601399283,5313400.0
8801,GE,2001-06-21,29.677457820838,30.177970502341,30.866911487467,29.665681051862,31969300.0
4215,IBM,2001-06-21,82.898004864589,83.230631723162,84.782890396507,82.314059935092,8155800.0
17972,BA,2001-06-22,39.766147827219,39.249704348943,39.855664696786,38.147958261955,6131500.0
13386,CA,2001-06-22,25.870180825284,24.522775573967,26.008771079705,24.445780988177,3235900.0
8800,GE,2001-06-22,30.089644735017,30.537161956125,30.872799871956,30.083756350528,24614400.0
4214,IBM,2001-06-22,83.230631723162,83.430207838307,84.583314281363,83.156714643479,5607200.0
17971,BA,2001-06-25,39.215274783725,39.222160696768,39.78680556635,38.829663653279,5424700.0
13385,CA,2001-06-25,24.86925121002,24.638267452651,24.907748502914,24.42268261244,1498500.0
8799,GE,2001-06-25,30.442947804312,29.589132053515,30.978790792744,29.530248208632,27093700.0
4213,IBM,2001-06-25,84.080678139518,83.267590263004,84.930724555874,82.624511669761,5675900.0
17970,BA,2001-06-26,39.043126957633,39.26347617503,39.814349218524,38.595542609794,4629500.0
13384,CA,2001-06-26,24.253294523703,25.146431718862,25.369716017652,24.137802645019,1895900.0
8798,GE,2001-06-26,28.853083992482,28.729427918228,29.424257287843,28.72353953374,30804400.0
4212,IBM,2001-06-26,82.232751147441,83.555866873768,84.302429378567,82.121875527916,7081900.0
17969,BA,2001-06-27,39.26347617503,39.731718262,39.965839305485,39.167073392419,3117600.0
13383,CA,2001-06-27,24.86925121002,25.593000316441,25.60069977502,24.753759331335,1806100.0
8797,GE,2001-06-27,28.676432457834,28.41734354035,28.911967837364,28.111147546961,27011000.0
4211,IBM,2001-06-27,83.600217121578,83.910668856247,84.398521582155,83.119756103638,4814100.0
17968,BA,2001-06-28,39.456281740253,39.414966261991,40.19996034897,39.167073392419,4013500.0
13382,CA,2001-06-28,25.754688946599,25.762388405178,26.255153754231,25.369716017652,2601900.0
8796,GE,2001-06-28,28.117035931449,28.776534994134,29.118061294454,27.905054089872,23575000.0
4210,IBM,2001-06-28,84.11763667936,85.07855871524,86.446024689377,84.080678139518,8181000.0
17967,BA,2001-06-29,39.173959305463,38.285676522829,39.594000001127,38.271904696741,4835800.0
13381,CA,2001-06-29,26.255153754231,27.718050884232,27.718050884232,25.870180825284,4591000.0
8795,GE,2001-06-29,28.853083992482,28.853083992482,30.083756350528,28.546887999092,52690300.0
4209,IBM,2001-06-29,85.448144113655,83.89588544031,86.224273450328,83.526300041895,9477400.0
17966,BA,2001-07-02,38.974267827196,38.809005914148,39.401194435904,38.767690435886,3333200.0
13380,CA,2001-07-02,27.140591490811,26.655525600337,27.333077955285,26.378345091494,2124800.0
8794,GE,2001-07-02,28.805976916576,29.559690131073,29.559690131073,28.782423378623,23182900.0
4208,IBM,2001-07-02,83.89588544031,84.524180617617,85.300309954289,83.496733210022,5913100.0
17965,BA,2001-07-03,38.809005914148,38.788348175017,39.291019827205,38.664401740231,2202600.0
13379,CA,2001-07-03,26.40914292581,26.670924517495,26.948105026337,26.047268372599,1078000.0
8793,GE,2001-07-03,29.147503216895,29.153391601383,29.383038596425,29.006181989177,17570200.0
4207,IBM,2001-07-03,84.339387918409,83.511516625958,84.405913290124,83.348899050655,3325800.0
17964,BA,2001-07-05,39.043126957633,38.030897740213,39.05689878372,37.975810435863,3141600.0
13378,CA,2001-07-05,26.640126683179,26.101164582652,26.794115854758,25.67769436081,2102000.0
8792,GE,2001-07-05,28.830171896041,28.635213766416,29.184641222632,28.593859011647,19462700.0
4206,IBM,2001-07-05,83.230631723162,82.861046324747,83.718484449071,82.631903377729,4419000.0
17963,BA,2001-07-06,37.906951305427,37.390507827151,38.203045566305,37.025554435836,4111300.0
13377,CA,2001-07-06,25.408213310546,24.653666369809,25.408213310546,24.56897232544,2533400.0
8791,GE,2001-07-06,28.47570256945,27.701777873061,28.49342603578,27.530451031875,23441500.0
4205,IBM,2001-07-06,81.97404136855,78.721689862494,81.97404136855,78.21166201268,11704600.0
17962,BA,2001-07-09,37.080641740186,36.378278609731,37.197702261928,36.185473044508,5602100.0
13376,CA,2001-07-09,24.692163662704,25.446710603441,25.716191653704,24.692163662704,2623700.0
8790,GE,2001-07-09,27.707685695171,27.678146584621,27.843565603697,27.35321636858,16153800.0
4204,IBM,2001-07-09,78.721689862494,77.405965844135,79.054316721068,76.615053091526,9312600.0
17961,BA,2001-07-10,36.998010783662,37.287219131496,37.610857044549,36.626171479303,4709600.0
13375,CA,2001-07-10,25.446710603441,23.960715097703,25.716191653704,23.868321594756,2113600.0
8789,GE,2001-07-10,27.619068363523,27.034193974648,27.908551646905,26.992839219879,19023000.0
4203,IBM,2001-07-10,77.413357552103,75.365854444881,77.90860198598,75.099752958022,10266600.0
17960,BA,2001-07-11,37.183930435841,36.426480001037,37.328534609758,36.426480001037,3300000.0
13374,CA,2001-07-11,23.483348665808,23.568042710176,24.299491275177,23.159971405492,2119200.0
8788,GE,2001-07-11,27.057825263088,26.354794432016,27.140534772625,26.171651946611,27137600.0
4202,IBM,2001-07-11,75.099752958022,76.762887250892,76.969855074004,75.070186126149,8895400.0
17959,BA,2001-07-12,36.77077565322,37.528226088025,37.727917566291,36.674372870609,3217800.0
13373,CA,2001-07-12,23.876021053335,25.115633884546,25.215726846073,23.876021053335,2961400.0
8787,GE,2001-07-12,27.116903484186,27.766763916269,27.884920358466,26.526121273202,21427500.0
4201,IBM,2001-07-12,78.278187384395,79.276067960117,79.682611898374,78.071219561283,8766400.0
17958,BA,2001-07-13,37.521340174981,37.920723131514,38.017125914125,37.025554435836,1639000.0
13372,CA,2001-07-13,25.408213310546,25.985672703968,25.985672703968,24.79225662423,2210100.0
8786,GE,2001-07-13,27.530451031875,28.032615911212,28.209850574507,27.258691214822,17619800.0
4200,IBM,2001-07-13,78.462980083603,80.222206580061,80.79136809362,78.43341325173,7841800.0
17957,BA,2001-07-16,37.610857044549,38.065327305431,38.141072348912,37.23901774019,1950800.0
13371,CA,2001-07-16,25.947175411073,26.285951588547,26.55543263881,25.870180825284,2605000.0
8785,GE,2001-07-16,27.855381247917,27.305953791701,28.062155021761,27.046009618868,13751800.0
4199,IBM,2001-07-16,80.222206580061,79.697395314311,80.850501757367,79.298243084022,5330100.0
17956,BA,2001-07-17,38.147958261955,38.767690435886,39.05689878372,38.147958261955,3848400.0
13370,CA,2001-07-17,26.216656461336,26.755618561863,26.948105026337,26.139661875547,1602200.0
8784,GE,2001-07-17,27.028286152538,27.240967748493,27.483188454996,26.821512378694,18256100.0
4198,IBM,2001-07-17,78.426021543761,80.222206580061,80.259165119902,77.42814096804,8662400.0
17955,BA,2001-07-18,39.662859131564,39.339221218511,39.662859131564,37.906951305427,5456400.0
13369,CA,2001-07-18,23.868321594756,25.716191653704,26.416842384389,23.868321594756,2196500.0
8783,GE,2001-07-18,26.939668820891,27.264599036932,27.323677258031,26.821512378694,16952600.0
4197,IBM,2001-07-18,78.426021543761,77.080730693529,79.534777739008,76.282426232952,11670300.0
17954,BA,2001-07-19,39.532026783734,38.829663653279,39.903866088092,38.354535653265,3427200.0
13368,CA,2001-07-19,26.948105026337,26.40914292581,27.017400153548,26.024169996863,2055500.0
8782,GE,2001-07-19,27.35321636858,27.459557166557,28.032615911212,27.193705171614,12881000.0
4196,IBM,2001-07-19,78.056436145346,76.873762870416,78.352104464078,76.208509153269,13644500.0
17953,BA,2001-07-20,38.829663653279,39.105100175026,39.352993044598,38.747032696755,1834100.0
13367,CA,2001-07-20,26.40914292581,25.808585156652,26.447640218705,25.777787322336,1934500.0
8781,GE,2001-07-20,27.589529252974,27.548174498205,27.73722480572,27.282322503262,11999000.0
4195,IBM,2001-07-20,76.430260392318,78.130353225029,78.130353225029,76.15676719749,8991700.0
17952,BA,2001-07-23,39.311677566336,38.733260870668,39.421852175035,38.595542609794,2123900.0
13366,CA,2001-07-23,25.924077035336,25.492907354915,25.924077035336,25.346617641915,1298200.0
8780,GE,2001-07-23,27.471372810777,26.762434157595,27.542266676095,26.703355936497,15203200.0
4194,IBM,2001-07-23,78.130353225029,78.241228844554,79.054316721068,77.834684906297,6315700.0
17951,BA,2001-07-24,38.974267827196,38.051555479344,38.974267827196,38.003354088038,2178000.0
13365,CA,2001-07-24,25.870180825284,25.215726846073,26.4861375116,25.069437133072,4031400.0
8779,GE,2001-07-24,26.821512378694,25.994417283316,26.910129710342,25.551330625077,26311300.0
4193,IBM,2001-07-24,77.502058047723,77.2507399768,78.462980083603,76.718537003082,7299800.0
17950,BA,2001-07-25,38.533569392401,39.022469218502,39.146415653288,38.43716660979,1590500.0
13364,CA,2001-07-25,25.60069977502,26.285951588547,26.447640218705,25.123333343125,2664600.0
8778,GE,2001-07-25,26.230730167709,25.876260841119,26.532029095312,25.492252403979,25075500.0
4192,IBM,2001-07-25,77.243348268832,77.531624879596,78.130353225029,75.935015958441,6247600.0
17949,BA,2001-07-26,38.939838261978,40.014040696791,40.062242088097,38.919180522847,2311300.0
13363,CA,2001-07-26,26.370645632916,26.871110440547,27.055897446442,26.293651047126,2613800.0
8777,GE,2001-07-26,25.964878172766,25.84672173057,26.053495504414,25.551330625077,23613600.0
4191,IBM,2001-07-26,77.42814096804,78.352104464078,78.352104464078,76.082850117807,8428700.0
17948,BA,2001-07-27,39.903866088092,40.034698435922,40.558027827241,39.903866088092,2612400.0
13362,CA,2001-07-27,27.063596905021,26.763318020442,27.2175860766,26.701722351811,1575400.0
8776,GE,2001-07-27,26.083034614963,26.378425720456,26.496582162652,25.905799951668,16467200.0
4190,IBM,2001-07-27,77.42814096804,77.391182428198,78.315145924237,76.955071658068,4346500.0
17947,BA,2001-07-30,40.378994088106,39.52514087069,40.558027827241,39.52514087069,2634300.0
13361,CA,2001-07-30,27.102094197916,26.355246715758,27.2175860766,26.108864041231,1492400.0
8775,GE,2001-07-30,26.319347499357,25.758104398922,26.526121273202,25.639947956725,16692400.0
4189,IBM,2001-07-30,77.539016587564,78.241228844554,78.536897163286,77.435532676008,4030800.0
17946,BA,2001-07-31,39.387422609817,40.303249044625,40.482282783761,39.332335305467,2661300.0
13360,CA,2001-07-31,26.755618561863,26.547733180231,27.017400153548,26.301350505705,1457500.0
8774,GE,2001-07-31,25.610408846176,25.699026177823,26.142112836062,25.397727250221,24761100.0
4188,IBM,2001-07-31,78.278187384395,77.768159534582,79.091275260909,77.723809286772,5603000.0
17945,BA,2001-08-01,40.385880001149,40.626886957678,40.861008001163,40.296363131582,2175100.0
13359,CA,2001-08-01,26.932706109179,27.325378496706,27.594859546969,26.909607733442,1799400.0
8773,GE,2001-08-01,25.403635072331,25.285478630134,25.716749644153,25.049165745741,23324700.0
4187,IBM,2001-08-01,77.871643446138,79.135625508719,80.200031456156,77.842076614265,6036100.0
17944,BA,2001-08-02,40.971182609862,40.502940522892,41.143330435953,40.158644870708,2348200.0
13358,CA,2001-08-02,27.718050884232,27.718050884232,27.933635724443,27.379274706758,1864900.0
8772,GE,2001-08-02,25.46271329343,24.931009303544,25.509975870308,24.871931082445,24474900.0
4186,IBM,2001-08-02,80.200031456156,80.421782695205,80.917027129082,79.246501128244,5675100.0
17943,BA,2001-08-03,40.502940522892,40.771491131595,40.79903478377,40.323906783756,1947300.0
13357,CA,2001-08-03,27.525564419759,27.710351425653,27.718050884232,27.117493115074,878800.0
8771,GE,2001-08-03,24.990087524642,25.255939519585,25.285478630134,24.753774640248,15274800.0
4185,IBM,2001-08-03,79.682611898374,79.96349680117,81.375313023117,79.165192340592,3704100.0
17942,BA,2001-08-06,40.626886957678,40.213732175057,41.177760001172,40.172416696795,2732600.0
13356,CA,2001-08-06,27.564061712653,26.932706109179,27.571761171232,26.755618561863,1175400.0
8770,GE,2001-08-06,25.049165745741,24.452475712646,25.114151788949,24.387489669438,21286300.0
4184,IBM,2001-08-06,79.276067960117,78.729081570462,79.364768455737,78.196878596744,4176800.0
17941,BA,2001-08-07,39.552684522865,39.594000001127,39.752376001131,38.905408696759,4131900.0
13355,CA,2001-08-07,26.755618561863,26.863410981969,26.9250066506,26.370645632916,1168800.0
8769,GE,2001-08-07,24.487922645305,25.267755163805,25.315017740684,24.375674025218,23329100.0
4183,IBM,2001-08-07,78.204270304712,78.536897163286,79.364768455737,77.805118074423,4029300.0
17940,BA,2001-08-08,39.352993044598,38.98115374024,39.717946435913,38.781462261973,2982800.0
13354,CA,2001-08-08,26.794115854758,26.024169996863,27.0712963636,26.016470538284,1270400.0
8768,GE,2001-08-08,25.019626635191,24.606079087502,25.108243966839,24.517461755855,14592600.0
4182,IBM,2001-08-08,77.71722208949,77.117689233371,78.531402511379,77.05107447158,6398000.0
17939,BA,2001-08-09,38.912294609803,38.809005914148,39.277248001118,38.478482088052,3755500.0
13353,CA,2001-08-09,26.178159168442,25.908678118178,26.332148340021,25.639197067915,1076000.0
8767,GE,2001-08-09,24.606079087502,24.753774640248,24.960548414093,24.399305313658,14855000.0
4181,IBM,2001-08-09,76.75500886362,77.036271191182,77.376746640336,76.01484484372,6763200.0
17938,BA,2001-08-10,38.912294609803,39.146415653288,39.201502957637,38.636858088056,2330500.0
13352,CA,2001-08-10,25.985672703968,26.047268372599,26.139661875547,24.753759331335,1607200.0
8766,GE,2001-08-10,24.812852861347,25.149598721608,25.291386452244,24.452475712646,13353600.0
4180,IBM,2001-08-10,76.866033466605,77.680213888495,77.680213888495,76.096262885909,5254800.0
