model, step, date, cash, portfolio, reward,asset0_price,asset1_price,asset0_qty,asset1_qty
ppo2, 1373,2003-06-20T00:00:00.000000000,16.6527214550552,2952.6069693012114,28.942372379600783,19.2, 26.33,0.37964940071105957, 111.22920544445515,
ppo2, 1374,2003-06-23T00:00:00.000000000,66.64913337226481,2892.4494618835624,-60.15750741764896,19.06, 25.78,0.48439574241638184, 109.25398547947407,
ppo2, 1375,2003-06-24T00:00:00.000000000,56.01647766168685,2883.475036937254,-8.974424946308318,18.78, 25.7,0.7808831632137299, 109.44722075760365,
ppo2, 1376,2003-06-25T00:00:00.000000000,55.57785870190234,2835.146011316734,-48.32902562052004,19.09, 25.26,0.1367081105709076, 109.9350116699934,
ppo2, 1377,2003-06-26T00:00:00.000000000,85.63716374720903,2888.4816936330076,53.335682316273505,19.29, 25.75,0.0, 108.84833125770092,
ppo2, 1378,2003-06-27T00:00:00.000000000,122.84161453332277,2875.593273846912,-12.88841978609571,18.73, 25.63,0.0, 107.4034982174635,
ppo2, 1379,2003-06-30T00:00:00.000000000,79.99740329112382,2876.934818983334,1.3415451364221553,19.06, 25.64,0.7771918773651123, 108.50718168914318,
ppo2, 1380,2003-07-01T00:00:00.000000000,93.64356755818696,2932.1774141786573,55.24259519532325,19.09, 26.15,0.34166693687438965, 108.29871605336666,
ppo2, 1381,2003-07-02T00:00:00.000000000,106.77616976703972,3011.050947961467,78.87353378280977,19.27, 26.88,0.0, 108.04593668878078,
ppo2, 1382,2003-07-03T00:00:00.000000000,36.8989789059338,2969.116397742587,-41.93455021887985,19.13, 26.5,0.8363876938819885, 110.04593668878078,
ppo2, 1383,2003-07-07T00:00:00.000000000,26.39907548989624,3071.278659496266,102.16226175367865,19.87, 27.42,0.0, 111.04593668878078,
ppo2, 1384,2003-07-08T00:00:00.000000000,28.477755053895418,3102.3502952819645,31.071635785698618,20.4, 27.7,0.0, 110.97012780606747,
ppo2, 1385,2003-07-09T00:00:00.000000000,0.7777550538954188,3076.5971658865687,-25.753129395395717,19.89, 27.47,0.0, 111.97012780606747,
ppo2, 1386,2003-07-10T00:00:00.000000000,0.7777550538954188,3013.893894315171,-62.703271571397636,19.58, 26.91,0.0, 111.97012780606747,
ppo2, 1387,2003-07-11T00:00:00.000000000,16.896124259489483,3058.4423561517474,44.54846183657628,19.85, 27.31,0.0, 111.37115459144115,
ppo2, 1388,2003-07-14T00:00:00.000000000,31.62695492233605,3068.4065799238856,9.964223772138212,19.9, 27.4,0.6898691058158875, 110.33033685386181,
ppo2, 1389,2003-07-15T00:00:00.000000000,39.98880528535218,3053.8901692394493,-14.516410684436323,19.61, 27.27,0.7567348480224609, 109.97659675776958,
ppo2, 1390,2003-07-16T00:00:00.000000000,12.718805285352179,3081.8310694893776,27.94090024992829,19.87, 27.52,0.7567348480224609, 110.97659675776958,
ppo2, 1391,2003-07-17T00:00:00.000000000,12.718805285352179,2990.4999310738917,-91.33113841548584,20.9, 26.69,0.7567348480224609, 110.97659675776958,
ppo2, 1392,2003-07-18T00:00:00.000000000,12.718805285352179,3012.664224296677,22.16429322278509,20.859, 26.89,0.7567348480224609, 110.97659675776958,
ppo2, 1393,2003-07-21T00:00:00.000000000,12.979960990565726,2917.843412700909,-94.82081159576774,20.61, 26.04,0.0, 111.55389599502087,
ppo2, 1394,2003-07-22T00:00:00.000000000,12.979960990565726,2955.771737339216,37.928324638307004,20.8, 26.38,0.0, 111.55389599502087,
ppo2, 1395,2003-07-23T00:00:00.000000000,12.979960990565726,2963.5805100588677,7.8087727196516425,20.79, 26.45,0.0, 111.55389599502087,
ppo2, 1396,2003-07-24T00:00:00.000000000,12.979960990565726,2913.3812568611083,-50.19925319775939,20.51, 26.0,0.0, 111.55389599502087,
ppo2, 1397,2003-07-25T00:00:00.000000000,12.979960990565726,3012.664224296677,99.28296743556848,21.54, 26.89,0.0, 111.55389599502087,
ppo2, 1398,2003-07-28T00:00:00.000000000,66.75996099056573,2981.9891334180707,-30.67509087860617,20.99, 26.61,0.0, 109.55389599502087,
ppo2, 1399,2003-07-29T00:00:00.000000000,26.876980765479516,2966.4417564405676,-15.547376977503063,20.72, 26.47,0.0, 111.05269269645214,
ppo2, 1400,2003-07-30T00:00:00.000000000,0.406980765479517,2939.5491101934194,-26.89264624714815,20.28, 26.23,0.0, 112.05269269645214,
ppo2, 1401,2003-07-31T00:00:00.000000000,0.406980765479517,2959.7185948787806,20.169484685361112,21.08, 26.41,0.0, 112.05269269645214,
ppo2, 1402,2003-08-01T00:00:00.000000000,0.406980765479517,2932.8259486316324,-26.89264624714815,20.73, 26.17,0.0, 112.05269269645214,
ppo2, 1403,2003-08-04T00:00:00.000000000,5.996416483539057,2933.944339740592,1.1183911089597132,21.21, 26.18,0.0, 111.83911089599133,
ppo2, 1404,2003-08-05T00:00:00.000000000,8.036448422091913,2875.828522189575,-58.115817551017244,20.38, 25.66,0.0, 111.76118759810925,
ppo2, 1405,2003-08-06T00:00:00.000000000,8.036448422091913,2874.7109103135936,-1.1176118759813107,19.63, 25.65,0.0, 111.76118759810925,
ppo2, 1406,2003-08-07T00:00:00.000000000,8.036448422091913,2881.4165815694805,6.705671255886955,19.93, 25.71,0.0, 111.76118759810925,
ppo2, 1407,2003-08-08T00:00:00.000000000,8.036448422091913,2866.887627181726,-14.528954387754311,19.64, 25.58,0.0, 111.76118759810925,
ppo2, 1408,2003-08-11T00:00:00.000000000,8.036448422091913,2870.2404628096697,3.3528356279434774,19.66, 25.61,0.0, 111.76118759810925,
ppo2, 1409,2003-08-12T00:00:00.000000000,8.036448422091913,2883.6518053214427,13.411342511773,19.7, 25.73,0.0, 111.76118759810925,
ppo2, 1410,2003-08-13T00:00:00.000000000,14.749013343471002,2869.156765952724,-14.495039368718608,20.18, 25.6,0.0, 111.50030283629894,
ppo2, 1411,2003-08-14T00:00:00.000000000,35.903954139369446,2872.476984091568,3.3202181388437566,19.97, 25.63,0.0, 110.67393796145916,
ppo2, 1412,2003-08-15T00:00:00.000000000,10.273954139369447,2862.4263296750364,-10.050654416531415,19.71, 25.54,0.0, 111.67393796145916,
ppo2, 1413,2003-08-18T00:00:00.000000000,10.273954139369447,2880.29415974887,17.867830073833375,20.34, 25.7,0.0, 111.67393796145916,
ppo2, 1414,2003-08-19T00:00:00.000000000,10.273954139369447,2983.0341826734125,102.7400229245427,20.32, 26.62,0.0, 111.67393796145916,
ppo2, 1415,2003-08-20T00:00:00.000000000,10.273954139369447,2964.049613219964,-18.98456945344833,21.01, 26.45,0.0, 111.67393796145916,
ppo2, 1416,2003-08-21T00:00:00.000000000,10.273954139369447,2940.5980862480574,-23.451526971906787,21.68, 26.24,0.0, 111.67393796145916,
ppo2, 1417,2003-08-22T00:00:00.000000000,10.273954139369447,2938.3646074888284,-2.2334787592290013,20.88, 26.22,0.0, 111.67393796145916,
ppo2, 1418,2003-08-25T00:00:00.000000000,10.273954139369447,2969.633310118037,31.268702629208747,20.86, 26.5,0.0, 111.67393796145916,
ppo2, 1419,2003-08-26T00:00:00.000000000,11.403952853101213,2977.4475008730765,7.814190755039363,21.05, 26.57,0.0, 111.63129650056362,
ppo2, 1420,2003-08-27T00:00:00.000000000,33.63512312175604,2960.8283116874277,-16.619189185648793,21.48, 26.42,0.0, 110.79459457099438,
ppo2, 1421,2003-08-28T00:00:00.000000000,7.2151231217560365,2970.889825198817,10.061513511389421,22.19, 26.51,0.0, 111.79459457099438,
ppo2, 1422,2003-08-29T00:00:00.000000000,7.2151231217560365,2972.0077711445265,1.1179459457093799,22.61, 26.52,0.0, 111.79459457099438,
ppo2, 1423,2003-09-02T00:00:00.000000000,12.097430675047358,3054.5995378092107,82.5917666646842,22.85, 27.26,0.0, 111.61049549281597,
ppo2, 1424,2003-09-03T00:00:00.000000000,12.097430675047358,3170.674453121739,116.07491531252845,22.95, 28.3,0.0, 111.61049549281597,
ppo2, 1425,2003-09-04T00:00:00.000000000,12.097430675047358,3185.1838175358052,14.509364414066113,22.83, 28.43,0.0, 111.61049549281597,
ppo2, 1426,2003-09-05T00:00:00.000000000,19.027027288096864,3179.615479881483,-5.568337654322022,22.5, 28.38,0.0, 111.36675308644772,
ppo2, 1427,2003-09-08T00:00:00.000000000,19.027027288096864,3230.844186301249,51.228706419765786,22.74, 28.84,0.0, 111.36675308644772,
ppo2, 1428,2003-09-09T00:00:00.000000000,19.027027288096864,3178.501812350619,-52.34237395063019,22.37, 28.37,0.0, 111.36675308644772,
ppo2, 1429,2003-09-10T00:00:00.000000000,23.702430011051614,3087.3162115921255,-91.18560075849336,22.18, 27.55,0.0, 111.2019521445036,
ppo2, 1430,2003-09-11T00:00:00.000000000,16.726615667360743,3119.6842912149605,32.36807962283501,22.56, 27.84,0.31450921297073364, 111.2019521445036,
ppo2, 1431,2003-09-12T00:00:00.000000000,23.821943511980493,3175.2852672872123,55.6009760722518,23.1, 28.34,0.0, 111.2019521445036,
ppo2, 1432,2003-09-15T00:00:00.000000000,23.821943511980493,3177.5093063301024,2.2240390428901264,22.21, 28.36,0.0, 111.2019521445036,
ppo2, 1433,2003-09-16T00:00:00.000000000,23.821943511980493,3237.558360488134,60.049054158031595,22.36, 28.9,0.0, 111.2019521445036,
ppo2, 1434,2003-09-17T00:00:00.000000000,23.821943511980493,3193.077579630333,-44.480780857801165,22.12, 28.5,0.0, 111.2019521445036,
ppo2, 1435,2003-09-18T00:00:00.000000000,23.821943511980493,3304.2795317748364,111.2019521445036,22.88, 29.5,0.0, 111.2019521445036,
ppo2, 1436,2003-09-19T00:00:00.000000000,23.821943511980493,3355.432429761308,51.152897986471544,22.58, 29.96,0.0, 111.2019521445036,
ppo2, 1437,2003-09-22T00:00:00.000000000,21.16061851860853,3256.4037613298174,-99.02866843149059,22.08, 29.07,0.1178620457649231, 111.2019521445036,
ppo2, 1438,2003-09-23T00:00:00.000000000,23.76301248909803,3315.3407959664046,58.937034636587214,22.43, 29.6,0.0, 111.2019521445036,
ppo2, 1439,2003-09-24T00:00:00.000000000,41.79401987435194,3189.2650079682644,-126.07578799814019,21.32, 28.46,0.0, 110.59279648959637,
ppo2, 1440,2003-09-25T00:00:00.000000000,13.334019874351938,3164.714592740553,-24.550415227711255,20.43, 28.24,0.0, 111.59279648959637,
ppo2, 1441,2003-09-26T00:00:00.000000000,40.472931588905766,3159.1830033971546,-5.531589343398537,20.69, 28.19,0.0, 110.63178686797619,
ppo2, 1442,2003-09-29T00:00:00.000000000,12.282931588905765,3230.627346992659,71.4443435955045,21.3, 28.83,0.0, 111.63178686797619,
ppo2, 1443,2003-09-30T00:00:00.000000000,12.282931588905765,3115.6466065186437,-114.98074047401542,20.72, 27.8,0.0, 111.63178686797619,
ppo2, 1444,2003-10-01T00:00:00.000000000,33.80944698931546,3195.4639718014178,79.81736528277406,20.79, 28.52,0.0, 110.85745178163052,
ppo2, 1445,2003-10-02T00:00:00.000000000,5.289446989315461,3193.226822765785,-2.237149035632683,20.57, 28.5,0.0, 111.85745178163052,
ppo2, 1446,2003-10-03T00:00:00.000000000,5.289446989315461,3258.1041447991306,64.87732203334554,21.69, 29.08,0.0, 111.85745178163052,
ppo2, 1447,2003-10-06T00:00:00.000000000,5.289446989315461,3270.4084644951104,12.304319695979757,22.29, 29.19,0.0, 111.85745178163052,
ppo2, 1448,2003-10-07T00:00:00.000000000,5.289446989315461,3264.8155919060287,-5.592872589081708,23.22, 29.14,0.0, 111.85745178163052,
ppo2, 1449,2003-10-08T00:00:00.000000000,5.289446989315461,3229.021207335907,-35.794384570121565,23.06, 28.82,0.0, 111.85745178163052,
ppo2, 1450,2003-10-09T00:00:00.000000000,5.289446989315461,3242.4441015497027,13.422894213795644,23.45, 28.94,0.0, 111.85745178163052,
ppo2, 1451,2003-10-10T00:00:00.000000000,5.289446989315461,3239.0883779962537,-3.3557235534490246,23.68, 28.91,0.0, 111.85745178163052,
ppo2, 1452,2003-10-13T00:00:00.000000000,5.289446989315461,3224.5469092646417,-14.541468731611985,24.35, 28.78,0.0, 111.85745178163052,
ppo2, 1453,2003-10-14T00:00:00.000000000,5.289446989315461,3213.3611640864783,-11.185745178163415,24.55, 28.68,0.0, 111.85745178163052,
ppo2, 1454,2003-10-15T00:00:00.000000000,5.289446989315461,3256.9855702813147,43.62440619483641,24.82, 29.07,0.0, 111.85745178163052,
ppo2, 1455,2003-10-16T00:00:00.000000000,5.289446989315461,3274.8827625663753,17.897192285060555,23.25, 29.23,0.0, 111.85745178163052,
ppo2, 1456,2003-10-17T00:00:00.000000000,5.289446989315461,3241.325527031886,-33.55723553448934,22.75, 28.93,0.0, 111.85745178163052,
ppo2, 1457,2003-10-20T00:00:00.000000000,24.83780691327424,3288.0218575693843,46.6963305374984,23.22, 29.35,0.0, 111.18173937499523,
ppo2, 1458,2003-10-21T00:00:00.000000000,24.83780691327424,3288.0218575693843,0.0,23.18, 29.35,0.0, 111.18173937499523,
ppo2, 1459,2003-10-22T00:00:00.000000000,1.6578069132742392,3236.4582574568867,-51.563600112497625,22.76, 28.89,1.0, 111.18173937499523,
ppo2, 1460,2003-10-23T00:00:00.000000000,1.6578069132742392,3238.9118922443863,2.4536347874995954,22.99, 28.91,1.0, 111.18173937499523,
ppo2, 1461,2003-10-24T00:00:00.000000000,44.58114088596673,2984.7797328488705,-254.13215939551583,22.6, 26.61,0.0, 110.4922432154417,
ppo2, 1462,2003-10-27T00:00:00.000000000,17.971140885966733,3018.227405813503,33.4476729646326,22.6, 26.91,0.0, 111.4922432154417,
ppo2, 1463,2003-10-28T00:00:00.000000000,17.971140885966733,3050.560156345981,32.3327505324778,23.72, 27.2,0.0, 111.4922432154417,
ppo2, 1464,2003-10-29T00:00:00.000000000,17.971140885966733,2999.2737244668774,-51.286431879103475,23.69, 26.74,0.0, 111.4922432154417,
ppo2, 1465,2003-10-30T00:00:00.000000000,17.971140885966733,2930.148533673304,-69.12519079357344,23.09, 26.12,0.0, 111.4922432154417,
ppo2, 1466,2003-10-31T00:00:00.000000000,22.69514136614175,2932.374761385637,2.226227712333184,22.89, 26.14,0.0, 111.31138561666012,
ppo2, 1467,2003-11-03T00:00:00.000000000,22.69514136614175,2992.4829096186336,60.10814823299643,23.15, 26.68,0.0, 111.31138561666012,
ppo2, 1468,2003-11-04T00:00:00.000000000,22.69514136614175,2924.5829643924712,-67.89994522616234,22.91, 26.07,0.0, 111.31138561666012,
ppo2, 1469,2003-11-05T00:00:00.000000000,22.69514136614175,2927.9223059609712,3.3393415685000036,23.03, 26.1,0.0, 111.31138561666012,
ppo2, 1470,2003-11-06T00:00:00.000000000,22.69514136614175,2942.3927860911367,14.47048013016547,23.12, 26.23,0.0, 111.31138561666012,
ppo2, 1471,2003-11-07T00:00:00.000000000,22.69514136614175,2927.9223059609712,-14.47048013016547,22.5, 26.1,0.0, 111.31138561666012,
ppo2, 1472,2003-11-10T00:00:00.000000000,7.028583815711453,2916.3733925312936,-11.548913429677668,21.9, 26.0,0.696291446685791, 111.31138561666012,
ppo2, 1473,2003-11-11T00:00:00.000000000,7.028583815711453,2893.8604504871546,-22.51294204413898,21.54, 25.8,0.696291446685791, 111.31138561666012,
ppo2, 1474,2003-11-12T00:00:00.000000000,12.654340320247128,2914.2402401670993,20.37978967994468,22.33, 25.98,0.4351142644882202, 111.31138561666012,
ppo2, 1475,2003-11-13T00:00:00.000000000,22.370441846269085,2881.9599383382674,-32.28030182883185,22.42, 25.69,0.0, 111.31138561666012,
ppo2, 1476,2003-11-14T00:00:00.000000000,22.370441846269085,2860.810775071102,-21.149163267165477,21.46, 25.5,0.0, 111.31138561666012,
ppo2, 1477,2003-11-17T00:00:00.000000000,21.885791311877682,2821.8443374176495,-38.96643765345243,21.13, 25.15,0.02258390188217163, 111.31138561666012,
ppo2, 1478,2003-11-18T00:00:00.000000000,6.588754919188931,2821.30683393197,-0.5375034856797356,20.41, 25.15,0.7465326189994812, 111.31138561666012,
ppo2, 1479,2003-11-19T00:00:00.000000000,6.588754919188931,2843.5765017282306,22.26966779626082,20.4199, 25.35,0.7465326189994812, 111.31138561666012,
ppo2, 1480,2003-11-20T00:00:00.000000000,9.526004759227945,2815.7215945385456,-27.854907189685036,20.375, 25.1,0.6026901006698608, 111.31138561666012,
ppo2, 1481,2003-11-21T00:00:00.000000000,21.80581556037636,2816.834708394712,1.1131138561663647,20.28, 25.11,0.0, 111.31138561666012,
ppo2, 1482,2003-11-24T00:00:00.000000000,28.350560169970706,2885.8300114452895,68.9953030505776,21.15, 25.73,0.38954365253448486, 110.73612914979458,
ppo2, 1483,2003-11-25T00:00:00.000000000,31.133508616840558,2849.217114207303,-36.612897237986544,20.68, 25.4,0.0, 110.94817344844341,
ppo2, 1484,2003-11-26T00:00:00.000000000,29.732325822269633,2854.7664793425856,5.549365135282642,20.72, 25.45,1.1313879489898682, 110.08219234645367,
ppo2, 1485,2003-11-28T00:00:00.000000000,39.68483629540176,2883.525663122243,28.759183779657178,20.91, 25.71,0.0, 110.61224530637264,
ppo2, 1486,2003-12-01T00:00:00.000000000,84.07887261465758,2897.9140628047344,14.388399682491581,21.71, 25.84,0.3360097408294678, 108.61224530637264,
ppo2, 1487,2003-12-02T00:00:00.000000000,65.82545351341933,2878.1858913777824,-19.72817142695203,21.54, 25.66,0.0, 109.60095237195492,
ppo2, 1488,2003-12-03T00:00:00.000000000,53.72758459225864,2879.286615581518,1.1007242037358083,21.03, 25.67,0.0, 110.072420373559,
ppo2, 1489,2003-12-04T00:00:00.000000000,60.146761528408234,2937.492463756358,58.20584817483996,21.15, 26.2,0.0, 109.82235504686832,
ppo2, 1490,2003-12-05T00:00:00.000000000,30.61740390435428,2913.083589207983,-24.408874548375024,20.85, 25.98,0.0, 110.94942976534367,
ppo2, 1491,2003-12-08T00:00:00.000000000,4.637403904354279,2942.190440946972,29.106851738989008,21.05, 26.24,0.0, 111.94942976534367,
ppo2, 1492,2003-12-09T00:00:00.000000000,10.510530659115021,2957.8320258341782,15.641584887206136,20.45, 26.38,0.0, 111.72560633718967,
ppo2, 1493,2003-12-10T00:00:00.000000000,46.251909052288234,2981.009881199008,23.17785536482961,20.38, 26.59,0.0, 110.37073983252048,
ppo2, 1494,2003-12-11T00:00:00.000000000,49.145874013459384,2983.2151192638335,2.2052380648256076,21.21, 26.61,0.0, 110.26190324127674,
ppo2, 1495,2003-12-12T00:00:00.000000000,22.535874013459384,2987.665595393484,4.450476129650724,20.89, 26.65,0.0, 111.26190324127674,
ppo2, 1496,2003-12-15T00:00:00.000000000,32.86648952797621,2997.6442790530677,9.978683659583567,20.17, 26.74,0.0, 110.87426288425922,
ppo2, 1497,2003-12-16T00:00:00.000000000,6.126489527976215,3033.4440431760304,35.79976412296264,20.12, 27.06,0.0, 111.87426288425922,
ppo2, 1498,2003-12-17T00:00:00.000000000,6.126489527976215,3031.2065579183454,-2.237485257684966,19.88, 27.04,0.0, 111.87426288425922,
ppo2, 1499,2003-12-18T00:00:00.000000000,6.126489527976215,3071.4812925566785,40.27473463833303,20.04, 27.4,0.0, 111.87426288425922,
ppo2, 1500,2003-12-19T00:00:00.000000000,6.126489527976215,3067.0063220413085,-4.474970515369932,19.7, 27.36,0.0, 111.87426288425922,
ppo2, 1501,2003-12-22T00:00:00.000000000,6.126489527976215,3046.8689547221416,-20.13736731916697,19.85, 27.18,0.0, 111.87426288425922,
ppo2, 1502,2003-12-23T00:00:00.000000000,6.126489527976215,3043.5127268356136,-3.356227886527904,19.81, 27.15,0.0, 111.87426288425922,
ppo2, 1503,2003-12-24T00:00:00.000000000,6.126489527976215,3031.2065579183454,-12.306168917268224,20.41, 27.04,0.0, 111.87426288425922,
ppo2, 1504,2003-12-26T00:00:00.000000000,6.126489527976215,3050.2251826086695,19.01862469032403,20.78, 27.21,0.0, 111.87426288425922,
ppo2, 1505,2003-12-29T00:00:00.000000000,6.126489527976215,3078.1937483297343,27.968565721064806,21.15, 27.46,0.0, 111.87426288425922,
ppo2, 1506,2003-12-30T00:00:00.000000000,6.126489527976215,3084.9062041027896,6.712455773055353,21.28, 27.52,0.0, 111.87426288425922,
ppo2, 1507,2003-12-31T00:00:00.000000000,6.126489527976215,3068.125064670151,-16.78113943263861,21.37, 27.37,0.0, 111.87426288425922,
ppo2, 1508,2004-01-02T00:00:00.000000000,6.126489527976215,3077.075005700892,8.949941030740774,21.28, 27.45,0.0, 111.87426288425922,
ppo2, 1509,2004-01-05T00:00:00.000000000,27.66170669690341,3153.726924692249,76.65191899135743,22.17, 28.14,0.0, 111.08973766863346,
ppo2, 1510,2004-01-06T00:00:00.000000000,15.622369001066387,3164.7924547506927,11.065530058443528,22.09, 28.24,0.5430463552474976, 111.08973766863346,
ppo2, 1511,2004-01-07T00:00:00.000000000,26.752379580294786,3161.4793616113125,-3.313093139380271,22.59, 28.21,0.03919798135757446, 111.08973766863346,
ppo2, 1512,2004-01-08T00:00:00.000000000,27.637861979162395,3155.9248747278807,-5.554486883431764,23.36, 28.16,0.0, 111.08973766863346,
ppo2, 1513,2004-01-09T00:00:00.000000000,27.637861979162395,3100.380005893564,-55.54486883431673,23.0, 27.66,0.0, 111.08973766863346,
ppo2, 1514,2004-01-12T00:00:00.000000000,27.637861979162395,3090.3819295033873,-9.99807639017672,23.73, 27.57,0.0, 111.08973766863346,
ppo2, 1515,2004-01-13T00:00:00.000000000,13.531112044608294,3074.7577323889786,-15.624197114408616,24.12, 27.43,0.0, 111.60140796005726,
ppo2, 1516,2004-01-14T00:00:00.000000000,36.3292408700344,3104.665705145454,29.907972756475374,24.2, 27.7,0.0, 110.7702694684267,
ppo2, 1517,2004-01-15T00:00:00.000000000,23.213389563119115,3086.866702600574,-17.79900254487984,22.85, 27.54,0.0, 111.24376590549946,
ppo2, 1518,2004-01-16T00:00:00.000000000,23.213389563119115,3116.902519395059,30.035816794484617,22.72, 27.81,0.0, 111.24376590549946,
ppo2, 1519,2004-01-20T00:00:00.000000000,23.213389563119115,3149.163211507654,32.26069211259528,22.73, 28.1,0.0, 111.24376590549946,
ppo2, 1520,2004-01-21T00:00:00.000000000,12.884731176054181,3171.357435915923,22.194224408268838,22.61, 28.3,0.4544064402580261, 111.24376590549946,
ppo2, 1521,2004-01-22T00:00:00.000000000,12.884731176054181,3138.901349034017,-32.456086881905776,22.18, 28.01,0.4544064402580261, 111.24376590549946,
ppo2, 1522,2004-01-23T00:00:00.000000000,22.83163573161334,3191.18817759887,52.28682856485284,22.56, 28.48,0.005943655967712402, 111.24376590549946,
ppo2, 1523,2004-01-26T00:00:00.000000000,22.96572461024493,3226.786182688629,35.598005089759226,23.01, 28.8,0.0, 111.24376590549946,
ppo2, 1524,2004-01-27T00:00:00.000000000,22.96572461024493,3165.6021114406044,-61.18407124802479,23.07, 28.25,0.0, 111.24376590549946,
ppo2, 1525,2004-01-28T00:00:00.000000000,22.96572461024493,3105.5304778516347,-60.07163358896969,22.52, 27.71,0.0, 111.24376590549946,
ppo2, 1526,2004-01-29T00:00:00.000000000,0.4457246102449304,3127.9392310327344,22.408753181099655,22.68, 27.91,1.0, 111.24376590549946,
ppo2, 1527,2004-01-30T00:00:00.000000000,42.2510982509014,3099.1940173271355,-28.74521370559887,22.56, 27.65,0.0, 110.55851425230503,
ppo2, 1528,2004-02-02T00:00:00.000000000,14.601098250901401,3071.3043887640592,-27.889628563076258,22.32, 27.4,0.0, 111.55851425230503,
ppo2, 1529,2004-02-03T00:00:00.000000000,14.601098250901401,3059.032952196306,-12.271436567753426,22.26, 27.29,0.0, 111.55851425230503,
ppo2, 1530,2004-02-04T00:00:00.000000000,14.601098250901401,3027.7965682056606,-31.23638399064521,21.79, 27.01,0.0, 111.55851425230503,
ppo2, 1531,2004-02-05T00:00:00.000000000,14.601098250901401,3022.218642493045,-5.577925712615524,22.42, 26.96,0.0, 111.55851425230503,
ppo2, 1532,2004-02-06T00:00:00.000000000,14.601098250901401,3035.6056642033213,13.387021710276258,22.71, 27.08,0.0, 111.55851425230503,
ppo2, 1533,2004-02-09T00:00:00.000000000,14.601098250901401,3015.5251316379067,-20.080532565414615,22.666999999999998, 26.9,0.0, 111.55851425230503,
ppo2, 1534,2004-02-10T00:00:00.000000000,24.82982265917033,3028.9521153360365,13.426983698129789,22.98, 27.02,0.40395820140838623, 110.83787317574024,
ppo2, 1535,2004-02-11T00:00:00.000000000,17.15033344475001,3043.9663133449612,15.014198008924723,23.8, 27.15,0.7381396293640137, 110.83787317574024,
ppo2, 1536,2004-02-12T00:00:00.000000000,27.134168009435832,3021.7764331550657,-22.189880189895575,23.73, 26.95,0.3186507821083069, 110.83787317574024,
ppo2, 1537,2004-02-13T00:00:00.000000000,60.109737859046156,2982.032035373574,-39.74439778149144,23.0, 26.59,0.44125795364379883, 109.5063318759203,
ppo2, 1538,2004-02-17T00:00:00.000000000,26.310411637103257,3026.3661388636883,44.3341034901141,23.16, 26.99,0.6965459585189819, 110.55664034187794,
ppo2, 1539,2004-02-18T00:00:00.000000000,18.035636427676376,3001.844734249538,-24.52140461415047,23.26, 26.77,0.0, 111.46093006432056,
ppo2, 1540,2004-02-19T00:00:00.000000000,27.323074517523942,2967.3993956422564,-34.44533860728143,22.47, 26.46,0.0, 111.1139955073595,
ppo2, 1541,2004-02-20T00:00:00.000000000,0.8630745175239412,2979.731935148066,12.332539505809564,22.4, 26.57,0.0, 112.1139955073595,
ppo2, 1542,2004-02-23T00:00:00.000000000,0.8630745175239412,2984.21649496836,4.48455982029418,22.19, 26.61,0.0, 112.1139955073595,
ppo2, 1543,2004-02-24T00:00:00.000000000,0.8630745175239412,3014.487273755347,30.27077878698674,22.36, 26.88,0.0, 112.1139955073595,
ppo2, 1544,2004-02-25T00:00:00.000000000,0.8630745175239412,2994.3067545640224,-20.180519191324493,22.81, 26.7,0.0, 112.1139955073595,
ppo2, 1545,2004-02-26T00:00:00.000000000,0.8630745175239412,2971.8839554625506,-22.42279910147181,23.04, 26.5,0.0, 112.1139955073595,
ppo2, 1546,2004-02-27T00:00:00.000000000,0.8630745175239412,2975.2473753277714,3.3634198652207488,23.92, 26.53,0.0, 112.1139955073595,
ppo2, 1547,2004-03-01T00:00:00.000000000,0.8630745175239412,2994.3067545640224,19.05937923625106,24.02, 26.7,0.0, 112.1139955073595,
ppo2, 1548,2004-03-02T00:00:00.000000000,0.8630745175239412,2959.551415956741,-34.755338607281374,23.81, 26.39,0.0, 112.1139955073595,
ppo2, 1549,2004-03-03T00:00:00.000000000,0.8630745175239412,2957.309136046594,-2.2422799101468627,23.92, 26.37,0.0, 112.1139955073595,
ppo2, 1550,2004-03-04T00:00:00.000000000,0.8630745175239412,2957.309136046594,0.0,25.16, 26.37,0.0, 112.1139955073595,
ppo2, 1551,2004-03-05T00:00:00.000000000,0.8630745175239412,2955.066856136447,-2.2422799101473174,26.74, 26.35,0.0, 112.1139955073595,
ppo2, 1552,2004-03-08T00:00:00.000000000,0.8630745175239412,2896.7675784726193,-58.299277663827525,26.0, 25.83,0.0, 112.1139955073595,
ppo2, 1553,2004-03-09T00:00:00.000000000,0.8630745175239412,2884.43503896681,-12.332539505809109,27.1, 25.72,0.0, 112.1139955073595,
ppo2, 1554,2004-03-10T00:00:00.000000000,0.8630745175239412,2845.1951405392347,-39.239898427575554,27.68, 25.37,0.0, 112.1139955073595,
ppo2, 1555,2004-03-11T00:00:00.000000000,0.8630745175239412,2813.8032217971736,-31.39191874206108,27.15, 25.09,0.0, 112.1139955073595,
ppo2, 1556,2004-03-12T00:00:00.000000000,0.8630745175239412,2846.3162804943076,32.513058697134056,27.56, 25.38,0.0, 112.1139955073595,
ppo2, 1557,2004-03-15T00:00:00.000000000,5.00635571745604,2821.6871164497493,-24.629164044558365,26.45, 25.16,0.0, 111.95074565708637,
